from	to
11580003	1.1.1.1
11580003	1.1.5.2
11580004	2.2.5.1
11580004	1.1.1.1
11580004	1.1.5.2
11580005	2.2.5.1
11580005	1.1.1.1
11580005	1.1.5.2
11580006	2.2.5.1
11580006	1.1.1.1
11580006	1.1.5.2
11580007	2.2.5.1
11580007	1.1.1.1
11580007	1.1.5.2
11580009	2.2.5.1
11580009	1.1.1.1
11580009	1.1.5.2
11570001	1.1.5.2
11570001	3.2.2.2
11570002	1.1.5.2
11570002	3.2.2.2
11570003	1.1.5.2
11570003	3.2.2.2
11570004	1.1.5.2
11570004	3.2.2.2
11570005	1.1.5.2
11570005	3.2.2.2
11570006	1.1.5.2
11570006	3.2.2.2
11570007	1.1.5.2
11570007	3.2.2.2
11570008	1.1.5.2
11570008	3.2.2.2
11560028	1.1.1.1
11560007	1.1.1.1
11560008	1.1.1.1
11560009	1.1.1.1
11560010	1.1.1.1
11560011	1.1.1.1
11560012	1.1.1.1
11560013	1.1.1.1
11560014	1.1.1.1
11560015	1.1.1.1
11560016	1.1.1.1
11560017	1.1.1.1
11560018	1.1.1.1
11560019	1.1.1.1
11560020	1.1.1.1
11560021	1.1.1.1
11560022	1.1.1.1
11560023	1.1.1.1
11560024	1.1.1.1
11560025	1.1.1.1
11560026	1.1.1.1
11560027	1.1.1.1
11560006	1.1.1.1
11560005	1.1.1.1
11560004	1.1.1.1
11560003	1.1.1.1
11560001	1.1.1.1
11560002	1.1.1.1
11560031	1.1.1.1
11560032	1.1.1.1
11560033	1.1.1.1
11560034	1.1.1.1
11560035	1.1.1.1
11560036	1.1.1.1
11560030	1.1.1.1
11560029	1.1.1.1
11550030	1.1.5.2
11550009	1.1.5.3
11550010	1.1.5.1
11550011	1.1.5.1
11550012	1.1.5.1
11550013	1.1.5.2
11550014	1.1.5.2
11550015	1.1.5.2
11550016	1.1.1.2
11550017	1.1.1.2
11550018	1.1.1.2
11550019	1.1.3.1
11550020	1.1.3.1
11550021	1.1.3.1
11550022	1.1.3.1
11550023	1.1.3.1
11550024	1.1.3.1
11550025	1.1.6.2
11550026	1.1.6.2
11550027	1.1.6.2
11550028	1.1.5.2
11550029	1.1.5.2
11550008	1.1.5.3
11550007	1.1.5.3
11550006	1.1.5.2
11550005	1.1.5.2
11550001	2.2.5.1
11550002	2.2.5.1
11550003	2.2.5.1
11550004	1.1.5.2
11550058	1.1.5.2
11550059	1.1.5.2
11550060	1.1.5.2
11550061	1.1.5.3
11550062	1.1.5.3
11550063	1.1.5.3
11550064	1.1.5.1
11550065	1.1.5.1
11550066	1.1.5.1
11550067	1.1.5.2
11550068	1.1.5.2
11550069	1.1.5.2
11550070	1.1.1.2
11550071	1.1.1.2
11550072	1.1.1.2
11550073	1.1.3.1
11550074	1.1.3.1
11550075	1.1.3.1
11550076	1.1.3.1
11550077	1.1.3.1
11550078	1.1.3.1
11550057	2.2.5.1
11550079	1.1.6.2
11550056	2.2.5.1
11550054	2.2.2.3
11550054	1.1.5.3
11550054	1.1.3.1
11550054	3.1.1.1
11550054	1.1.1.2
11550054	2.2.1.3
11550054	2.2.5.1
11550054	1.1.5.2
11550033	1.1.5.2
11550034	2.2.1.3
11550035	2.2.1.3
11550036	2.2.1.3
11550037	2.2.2.3
11550038	2.2.2.3
11550039	2.2.2.3
11550040	3.1.2.4
11550041	3.1.2.4
11550042	3.1.2.4
11550043	3.1.1.1
11550044	3.1.1.1
11550045	3.1.1.1
11550046	3.1.1.1
11550047	3.1.1.1
11550048	3.1.1.1
11550049	3.2.2.1
11550050	3.2.2.1
11550051	3.2.2.1
11550052	2.2.2.3
11550052	1.1.5.3
11550052	1.1.3.1
11550052	3.1.1.1
11550052	1.1.1.2
11550052	2.2.1.3
11550052	2.2.5.1
11550052	1.1.5.2
11550053	2.2.2.3
11550053	1.1.5.3
11550053	1.1.3.1
11550053	3.1.1.1
11550053	1.1.1.2
11550053	2.2.1.3
11550053	2.2.5.1
11550053	1.1.5.2
11550055	2.2.5.1
11550080	1.1.6.2
11550081	1.1.6.2
11550082	1.1.5.2
11550083	1.1.5.2
11550084	1.1.5.2
