name	study_id	study_location	protection_status	latitude	longitude	valuation_methods	beneficiary_unit	value_year	int__per_hectare_per_year	title	reference	year_pub	site_area_in_hectares	site_length_km
8960003	896	Serra da Bocaina	Protected	-22.9415271	-44.6622537	PF	total	2016	nan	Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil	Hipólito, J., Sousa, B. D. S. B., Borges, R. C., de Brito, R. M., Jaffé, R., Dias, S., ... & Giannini, T. C. (2019). Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil. Global Ecology and Conservation, 20, e00782.	2019	nan	nan
8960004	896	Agua Azul do Norte	Protected	-6.8035576	-50.4858199	PF	total	2016	nan	Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil	Hipólito, J., Sousa, B. D. S. B., Borges, R. C., de Brito, R. M., Jaffé, R., Dias, S., ... & Giannini, T. C. (2019). Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil. Global Ecology and Conservation, 20, e00782.	2019	nan	nan
8960005	896	Canaa dos Carajas	Protected	-6.5301721	-49.8512081	PF	total	2016	nan	Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil	Hipólito, J., Sousa, B. D. S. B., Borges, R. C., de Brito, R. M., Jaffé, R., Dias, S., ... & Giannini, T. C. (2019). Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil. Global Ecology and Conservation, 20, e00782.	2019	nan	nan
8960006	896	Curionopolis	Protected	-6.0993298	-49.6057907	PF	total	2016	nan	Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil	Hipólito, J., Sousa, B. D. S. B., Borges, R. C., de Brito, R. M., Jaffé, R., Dias, S., ... & Giannini, T. C. (2019). Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil. Global Ecology and Conservation, 20, e00782.	2019	nan	nan
8960007	896	Parauapebas	Protected	-6.067778	-49.901944	PF	total	2016	nan	Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil	Hipólito, J., Sousa, B. D. S. B., Borges, R. C., de Brito, R. M., Jaffé, R., Dias, S., ... & Giannini, T. C. (2019). Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil. Global Ecology and Conservation, 20, e00782.	2019	nan	nan
8960008	896	Canaa dos Carajas	Protected	-6.5301721	-49.8512081	PF	total	2016	nan	Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil	Hipólito, J., Sousa, B. D. S. B., Borges, R. C., de Brito, R. M., Jaffé, R., Dias, S., ... & Giannini, T. C. (2019). Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil. Global Ecology and Conservation, 20, e00782.	2019	nan	nan
8960009	896	Curionopolis	Protected	-6.0993298	-49.6057907	PF	total	2016	nan	Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil	Hipólito, J., Sousa, B. D. S. B., Borges, R. C., de Brito, R. M., Jaffé, R., Dias, S., ... & Giannini, T. C. (2019). Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil. Global Ecology and Conservation, 20, e00782.	2019	nan	nan
8960010	896	Parauapebas	Protected	-6.067778	-49.901944	PF	total	2016	nan	Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil	Hipólito, J., Sousa, B. D. S. B., Borges, R. C., de Brito, R. M., Jaffé, R., Dias, S., ... & Giannini, T. C. (2019). Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil. Global Ecology and Conservation, 20, e00782.	2019	nan	nan
8960011	896	Barao de Cocais	Protected	-19.9417579	-43.4814602	PF	total	2016	nan	Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil	Hipólito, J., Sousa, B. D. S. B., Borges, R. C., de Brito, R. M., Jaffé, R., Dias, S., ... & Giannini, T. C. (2019). Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil. Global Ecology and Conservation, 20, e00782.	2019	nan	nan
8960012	896	Betim	Protected	-19.9696576	-44.2030607	PF	total	2016	nan	Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil	Hipólito, J., Sousa, B. D. S. B., Borges, R. C., de Brito, R. M., Jaffé, R., Dias, S., ... & Giannini, T. C. (2019). Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil. Global Ecology and Conservation, 20, e00782.	2019	nan	nan
8960013	896	Brumadinho	Protected	-20.1447401	-44.2013116	PF	total	2016	nan	Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil	Hipólito, J., Sousa, B. D. S. B., Borges, R. C., de Brito, R. M., Jaffé, R., Dias, S., ... & Giannini, T. C. (2019). Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil. Global Ecology and Conservation, 20, e00782.	2019	nan	nan
8960014	896	Caete	Protected	-19.8845186	-43.6603257	PF	total	2016	nan	Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil	Hipólito, J., Sousa, B. D. S. B., Borges, R. C., de Brito, R. M., Jaffé, R., Dias, S., ... & Giannini, T. C. (2019). Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil. Global Ecology and Conservation, 20, e00782.	2019	nan	nan
8960015	896	Ibirite	Protected	-20.0240391	-44.0590416	PF	total	2016	nan	Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil	Hipólito, J., Sousa, B. D. S. B., Borges, R. C., de Brito, R. M., Jaffé, R., Dias, S., ... & Giannini, T. C. (2019). Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil. Global Ecology and Conservation, 20, e00782.	2019	nan	nan
8960017	896	Pedro Leopoldo	Protected	-19.6167163	-44.0407718	PF	total	2016	nan	Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil	Hipólito, J., Sousa, B. D. S. B., Borges, R. C., de Brito, R. M., Jaffé, R., Dias, S., ... & Giannini, T. C. (2019). Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil. Global Ecology and Conservation, 20, e00782.	2019	nan	nan
8950003	895	Kapar Bird Sanctuary	No protection	3.1333	101.3833	CV	person	2007	nan	Recreational Demand in Bird Sactuary- The Case of Kapar Bird Sanctuary, Kelang, Malaysia	Amiry, S. A., Yacob, M. R., Radam, A., Samdin, Z., & Shuib, A. (2009). Recreational demand in bird sanctuary: the case of Kapar Bird Sanctuary, Kelang, Malaysia. International Journal of Business and Management, 4(12), 99-111.	2009	300.0	nan
8950004	895	Kapar Bird Sanctuary	No protection	3.1333	101.3833	CV	person	2007	nan	Recreational Demand in Bird Sactuary- The Case of Kapar Bird Sanctuary, Kelang, Malaysia	Amiry, S. A., Yacob, M. R., Radam, A., Samdin, Z., & Shuib, A. (2009). Recreational demand in bird sanctuary: the case of Kapar Bird Sanctuary, Kelang, Malaysia. International Journal of Business and Management, 4(12), 99-111.	2009	300.0	nan
8950005	895	Kapar Bird Sanctuary	No protection	3.1333	101.3833	CV	person	2007	nan	Recreational Demand in Bird Sactuary- The Case of Kapar Bird Sanctuary, Kelang, Malaysia	Amiry, S. A., Yacob, M. R., Radam, A., Samdin, Z., & Shuib, A. (2009). Recreational demand in bird sanctuary: the case of Kapar Bird Sanctuary, Kelang, Malaysia. International Journal of Business and Management, 4(12), 99-111.	2009	300.0	nan
8950006	895	Kapar Bird Sanctuary	No protection	3.1333	101.3833	CV	person	2007	nan	Recreational Demand in Bird Sactuary- The Case of Kapar Bird Sanctuary, Kelang, Malaysia	Amiry, S. A., Yacob, M. R., Radam, A., Samdin, Z., & Shuib, A. (2009). Recreational demand in bird sanctuary: the case of Kapar Bird Sanctuary, Kelang, Malaysia. International Journal of Business and Management, 4(12), 99-111.	2009	300.0	nan
8950007	895	Kapar Bird Sanctuary	No protection	3.1333	101.3833	CV	person	2007	nan	Recreational Demand in Bird Sactuary- The Case of Kapar Bird Sanctuary, Kelang, Malaysia	Amiry, S. A., Yacob, M. R., Radam, A., Samdin, Z., & Shuib, A. (2009). Recreational demand in bird sanctuary: the case of Kapar Bird Sanctuary, Kelang, Malaysia. International Journal of Business and Management, 4(12), 99-111.	2009	300.0	nan
8950008	895	Kapar Bird Sanctuary	No protection	3.1333	101.3833	CV	person	2007	nan	Recreational Demand in Bird Sactuary- The Case of Kapar Bird Sanctuary, Kelang, Malaysia	Amiry, S. A., Yacob, M. R., Radam, A., Samdin, Z., & Shuib, A. (2009). Recreational demand in bird sanctuary: the case of Kapar Bird Sanctuary, Kelang, Malaysia. International Journal of Business and Management, 4(12), 99-111.	2009	300.0	nan
8950002	895	Kapar Bird Sanctuary	No protection	3.1333	101.3833	CV	person	2007	nan	Recreational Demand in Bird Sactuary- The Case of Kapar Bird Sanctuary, Kelang, Malaysia	Amiry, S. A., Yacob, M. R., Radam, A., Samdin, Z., & Shuib, A. (2009). Recreational demand in bird sanctuary: the case of Kapar Bird Sanctuary, Kelang, Malaysia. International Journal of Business and Management, 4(12), 99-111.	2009	300.0	nan
8950001	895	Kapar Bird Sanctuary	No protection	3.1333	101.3833	CV	person	2007	nan	Recreational Demand in Bird Sactuary- The Case of Kapar Bird Sanctuary, Kelang, Malaysia	Amiry, S. A., Yacob, M. R., Radam, A., Samdin, Z., & Shuib, A. (2009). Recreational demand in bird sanctuary: the case of Kapar Bird Sanctuary, Kelang, Malaysia. International Journal of Business and Management, 4(12), 99-111.	2009	300.0	nan
8940004	894	Parque Nacional Marino Golfo de Chiriqui	Protected	7.3103559	-81.7831971	CV	total	2014	922.541	Valoracion economica de los manglares de Chiriquí y el Humedal Montijo. Informe de Consultoría para MARVIVA Panamá	Chacon, A. (2014). Valoracion economica de los manglares de Chiriquí y el Humedal Montijo. Informe de Consultoría para MARVIVA Panamá.	2014	15000.0	nan
8940001	894	Humedal Golfo de Monjito	Protected	7.8010445	-81.1420627	MP	person	2014	4.2403	Valoracion economica de los manglares de Chiriquí y el Humedal Montijo. Informe de Consultoría para MARVIVA Panamá	Chacon, A. (2014). Valoracion economica de los manglares de Chiriquí y el Humedal Montijo. Informe de Consultoría para MARVIVA Panamá.	2014	6310.0	nan
8940002	894	Parque Nacional Marino Golfo de Chiriqui	Protected	7.3103559	-81.7831971	MP	person	2014	26.8004	Valoracion economica de los manglares de Chiriquí y el Humedal Montijo. Informe de Consultoría para MARVIVA Panamá	Chacon, A. (2014). Valoracion economica de los manglares de Chiriquí y el Humedal Montijo. Informe de Consultoría para MARVIVA Panamá.	2014	119.9946	nan
8940003	894	Humedal Golfo de Monjito	Protected	7.8010445	-81.1420627	CV	total	2014	2165.6723	Valoracion economica de los manglares de Chiriquí y el Humedal Montijo. Informe de Consultoría para MARVIVA Panamá	Chacon, A. (2014). Valoracion economica de los manglares de Chiriquí y el Humedal Montijo. Informe de Consultoría para MARVIVA Panamá.	2014	6310.0	nan
8930001	893	Heroes y Martires de Veracruz	No protection	12.8563647	-86.7434479	MP	total	1994	9.4631	Valoracion economica de los manglares: demostrando la rentabilidad de su aprovechamiento sostenible. Caso Heroes Y Martires de Veracruz, Nicaragua	Windevoxhel, N. (1994). Valoracion economica de los manglares: demostrando la rentabilidad de su aprovechamiento sostenible. Caso Heroes Y Martires de Veracruz, Nicaragua. Revista Forestal Centroamericana, 9(3), 18–26.	1994	8700.0	nan
8930002	893	Heroes y Martires de Veracruz	No protection	12.8563647	-86.7434479	MP	total	1994	3.7186	Valoracion economica de los manglares: demostrando la rentabilidad de su aprovechamiento sostenible. Caso Heroes Y Martires de Veracruz, Nicaragua	Windevoxhel, N. (1994). Valoracion economica de los manglares: demostrando la rentabilidad de su aprovechamiento sostenible. Caso Heroes Y Martires de Veracruz, Nicaragua. Revista Forestal Centroamericana, 9(3), 18–26.	1994	8700.0	nan
8930003	893	Heroes y Martires de Veracruz	No protection	12.8563647	-86.7434479	MP	total	1994	52.3722	Valoracion economica de los manglares: demostrando la rentabilidad de su aprovechamiento sostenible. Caso Heroes Y Martires de Veracruz, Nicaragua	Windevoxhel, N. (1994). Valoracion economica de los manglares: demostrando la rentabilidad de su aprovechamiento sostenible. Caso Heroes Y Martires de Veracruz, Nicaragua. Revista Forestal Centroamericana, 9(3), 18–26.	1994	8700.0	nan
8920001	892	Refugio de Vida Silvestre Barras de cuero y salado	Protected	15.7750233	-87.132311	RT	total	2017	2995.8172	Costos y beneficios por la restauración del manglar: estudio de caso en el Refugio de Vida Silvestre Barras de Cuero y Salado, departamento de Atlántida, Honduras	Rojas-Villeda, H. R. (2017). Costos y beneficios por la restauración del manglar: estudio de caso en el Refugio de Vida Silvestre Barras de Cuero y Salado, departamento de Atlántida, Honduras [Centro Agronomico Tropical de Investigacion y Ensenanza]. http://201.207.189.89/bitstream/handle/11554/8678/Costos_y_beneficios_por_la_restauracion.pdf?sequence=1&isAllowed=y	2017	169.0	nan
8920002	892	Refugio de Vida Silvestre Barras de cuero y salado	Protected	15.7750233	-87.132311	RT	total	2017	1496.3258	Costos y beneficios por la restauración del manglar: estudio de caso en el Refugio de Vida Silvestre Barras de Cuero y Salado, departamento de Atlántida, Honduras	Rojas-Villeda, H. R. (2017). Costos y beneficios por la restauración del manglar: estudio de caso en el Refugio de Vida Silvestre Barras de Cuero y Salado, departamento de Atlántida, Honduras [Centro Agronomico Tropical de Investigacion y Ensenanza]. http://201.207.189.89/bitstream/handle/11554/8678/Costos_y_beneficios_por_la_restauracion.pdf?sequence=1&isAllowed=y	2017	169.0	nan
